id,uri,lemma,pos,validated,morpho,principal_parts,prosody
23199,e1897,exturbo,v,1,v1spia--1-,exturb exturbau exturbat,exturbo
23200,e1904,exul,n,1,n-s---cn3-,exul,exul
23201,e1906,exulceratio,n,1,n-s---fn3-,exulceration,exulceratio
23202,e1917,exuo,v,1,v1spia--3-,exu exu exut,exuo
23203,e1919,exuro,v,1,v1spia--3-,exur exuss exust,exuro
102680,a2213,antiae,n,0,n-p---fn1-,anti,antiae
23205,f0011,faber,n,1,n-s---mn2r,fabr,faber
23208,f0015,fabricatio,n,1,n-s---fn3-,fabrication,fabricatio
23209,f0016,fabricator,n,1,n-s---mn3-,fabricator,fabricator
102645,a2154,antenouissimus,a,0,aps---mn1-,antenouissim antenouissim antenouissim,antenouissimus
23215,f0037,facesso,v,1,v1spia--3-,facess facess facessit,facesso
23216,f0043,facies,n,1,n-s---fn5-,faci,facies
120086,o1177,oxygala,n,0,n-s---nn3-,oxygalact,oxygala
23219,f0045,facilitas,n,1,n-s---fn3-,facilitat,facilitas
23212,f0029,fabulatio,n,1,n-s---fn3-,fabulation,fabulatio
23223,f0048,facio,v,1,v1spia--3i,fac fec fact,facio
23224,f0051,factio,n,1,n-s---fn3-,faction,factio
23226,f9201,factum,n,1,n-s---nn2-,fact,factum
23163,e1768,exspectatio,n,1,n-s---fn3-,exspectation,exspectatio
23210,f0021,fabrico,v,1,v1spia--1-,fabric - fabricat,fabrico
23194,23194,extra,r,1,rp--------,,extra
23164,e1771,exspecto,v,1,v1spia--1-,exspect exspectau exspectat,exspecto
23206,23206,fabre,r,1,rp--------,,fabre
102708,102708,antiscii,n,0,n-p---mn2-,antisci,antiscii
23217,23217,facile,r,1,rp--------,facilius facillime,facile
23220,23220,faciliter,r,1,rp--------,facil,faciliter
23204,f0008,fabella,n,1,n-s---fn1-,fabell,fabella
102709,a2256,antiscius,a,0,aps---mn1-,antisci antisci antisci,antiscius
23278,f0268,fatuitas,n,1,n-s---fn3-,fatuitat,fatuitas
23281,f0288,fautor,n,1,n-s---mn3-,fautor,fautor
23231,f0076,faecula,n,1,n-s---fn1-,faecul,faecula
23232,f0091,faeniculum,n,1,n-s---nn2-,faenicul,faeniculum
23234,f0101,faex,n,1,n-s---fn3-,faec,faex
23235,f0122,fallacia,n,1,n-s---fn1-,fallaci,fallacia
23237,f0127,fallo,v,1,v1spia--3-,fall fefell fals,fallo
23238,f0129,falsarius,n,1,n-s---mn2-,falsari,falsarius
23239,f0144,falso,v,1,v1spia--1-,fals falsau falsat,falso
120090,120090,oxylapathon,n,0,n-s---nn2-,oxylapath,oxylapathon
23241,f0147,fama,n,1,n-s---fn1-,fam,fama
23243,f0152,famen,n,1,n-s---nn3-,famin,famen
23245,f0163,familia,n,1,n-s---fn1-,famili,familia
23248,f0171,famosus,a,1,aps---mn1-,famos famos famos,famosus
23249,f0079,famula,n,1,n-s---fn1-,famul,famula
23250,f0182,famulatus,n,1,n-s---mn4-,famulat,famulatus
23253,f0172,famulus,n,1,n-s---mn2-,famul,famulus
23257,f0188,far,n,1,n-s---nn3-,farr,far
23258,f0189,farcimen,n,1,n-s---nn3-,farcimin,farcimen
23259,f0193,farcio,v,1,v1spia--4-,farc fars fart,farcio
23260,f0196,farina,n,1,n-s---fn1-,farin,farina
23240,23240,falsus,a,1,aps---mn1-,fals fals fals,falsus
23263,f0222,fascia,n,1,n-s---fn1-,fasci,fascia
23264,f0231,fascino,v,1,v1spia--1-,fascin fascinau fascinat,fascino
23266,f0240,fastidio,v,1,v1spia--4-,fastid fastidiu fastidit,fastidio
23267,f0242,fastidium,n,1,n-s---nn2-,fastidi,fastidium
23268,f0245,fastigium,n,1,n-s---nn2-,fastigi,fastigium
23270,f0248,fastus,n,1,n-s---mn4-,fast,fastus
23273,f0255,fatidicus,a,1,aps---mn1-,fatidic fatidic fatidic,fatidicus
23274,f0258,fatigatio,n,1,n-s---fn3-,fatigation,fatigatio
23275,f0260,fatigo,v,1,v1spia--1-,fatig fatigau fatigat,fatigo
23230,f0070,facundus,a,1,aps---mn1-,facund facund facund,facundus
23284,f0275,fauilla,n,1,n-s---fn1-,fauill,fauilla
23285,f0281,fauisor,n,1,n-s---mn3-,fauisor,fauisor
23262,f0221,fas,n,1,n-s---n---,fas,fas
23287,f0283,fauor,n,1,n-s---mn3-,fauor,fauor
23297,f0343,femina,n,1,n-s---fn1-,femin,femina
23288,f0300,fauus,n,1,n-s---mn2-,fau,fauus
102710,102710,antiscorodon,n,0,n-s---nn2-,antiscorod,antiscorodon
23289,f0301,fax,n,1,n-s---fn3-,fac,fax
23291,f0319,fecundus,a,1,aps---mn1-,fecund fecund fecund,fecundus
23292,f0320,fel,n,1,n-s---nn3-,fell,fel
23294,f0322,felicitas,n,1,n-s---fn3-,felicitat,felicitas
23254,23254,fandus,a,1,aps---mn1-,fand fand fand,fandus
23296,f0341,femella,n,1,n-s---fn1-,femell,femella
23299,f0346,femininus,a,1,aps---mn1-,feminin feminin feminin,femininus
23300,f0347,femur,n,1,n-s---nn3-,femor,femur
23304,f0360,ferculum,n,1,n-s---nn2-,fercul,ferculum
23305,f0361,fere,r,1,rp--------,,fere
23306,f0370,ferio,v,1,v1spia--4-,fer - ferit,ferio
23307,f0371,feritas,n,1,n-s---fn3-,feritat,feritas
23309,f0381,fermentum,n,1,n-s---nn2-,ferment,fermentum
23277,23277,fatue,r,1,rp--------,fatu,fatue
23229,f0067,facundia,n,1,n-s---fn1-,facundi,facundia
23286,23286,Fauonius,n,1,n-s---mn2-,Fauoni,Fauonius
23302,23302,fenus,n,1,n-s---nn3-,fenor,fenus
23308,23308,ferme,r,1,rp--------,,ferme
23280,23280,Fauna,n,1,n-s---fn1-,Faun,Fauna
120092,120092,oxymel,n,0,n-s---nn3-,oxymell,oxymel
23314,f0406,ferrumino,v,1,v1spia--1-,ferrumin ferruminau ferruminat,ferrumino
23328,f0433,festino,v,1,v1spia--1-,festin festinau festinat,festino
23316,f0408,fertilitas,n,1,n-s---fn3-,fertilitat,fertilitas
23318,f0413,feruefacio,v,1,v1spia--3i,feruefac feruefec feruefact,feruefacio
23340,f0488,fideiussor,n,1,n-s---mn3-,fideiussor,fideiussor
23321,f0415,feruidus,a,1,aps---mn1-,feruid feruid feruid,feruidus
23313,f0404,ferrumen,n,1,n-s---nn3-,ferrumin,ferrumen
23317,f0416,ferula,n,1,n-s---fn1-,ferul,ferula
23322,f0421,feruor,n,1,n-s---mn3-,feruor,feruor
23323,f0426,fessus,a,1,aps---mn1-,fess fess fess,fessus
23355,f0539,filix,n,1,n-s---fn3-,filic,filix
23329,f0432,festinus,a,1,aps---mn1-,festin festin festin,festinus
102714,102714,antispasticus,a,0,aps---mn1-,antispastic antispastic antispastic,antispasticus
23330,f0435,festiuitas,n,1,n-s---fn3-,festiuitat,festiuitas
23331,f0438,festuca,n,1,n-s---fn1-,festuc,festuca
23333,f0456,fetus,a,1,aps---mn1-,fet fet fet,fetus
23332,f0456,fetus,n,1,n-s---mn4-,fet,fetus
23334,f0457,fiber,n,1,n-s---mn2r,fibr,fiber
23336,f0460,fibula,n,1,n-s---fn1-,fibul,fibula
23357,f0545,fimum,n,1,n-s---nn2-,fim,fimum
23339,f0482,ficus,n,1,n-s---cn2-,fic,ficus
23342,f0492,fidelitas,n,1,n-s---fn3-,fidelitat,fidelitas
23324,23324,festinanter,r,1,rp--------,festinant,festinanter
23347,f0507,fidus,a,1,aps---mn1-,fid fid fid,fidus
23348,f9511,figmentum,n,1,n-s---nn2-,figment,figmentum
23349,f0512,figo,v,1,v1spia--3-,fig fix fix,figo
23350,f0517,figulus,n,1,n-s---mn2-,figul,figulus
23351,f0518,figura,n,1,n-s---fn1-,figur,figura
23353,f0528,filia,n,1,n-s---fn1-,fili,filia
23354,f0538,filius,n,1,n-s---mn2-,fili,filius
23356,f0541,filum,n,1,n-s---nn2-,fil,filum
23358,f0546,findo,v,1,v1spia--3-,find fid fiss,findo
23359,f0548,fingo,v,1,v1spia--3-,fing fix finct,fingo
23362,f0553,finitio,n,1,n-s---fn3-,finition,finitio
23364,f0558,firmamen,n,1,n-s---nn3-,firmamin,firmamen
23366,f0561,firmitas,n,1,n-s---fn3-,firmitat,firmitas
23368,f0562,firmitudo,n,1,n-s---fn3-,firmitudin,firmitudo
23370,f0564,firmus,a,1,aps---mn1-,firm firm firm,firmus
23372,f0577,fistula,n,1,n-s---fn1-,fistul,fistula
23373,f0601,flagello,v,1,v1spia--1-,flagell flagellau flagellat,flagello
23327,23327,festinato,r,1,rp--------,festinat,festinato
23374,f0602,flagellum,n,1,n-s---nn2-,flagell,flagellum
23375,f0603,flagitatio,n,1,n-s---fn3-,flagitation,flagitatio
23376,f0607,flagitium,n,1,n-s---nn2-,flagiti,flagitium
23379,f0613,flagro,v,1,v1spia--1-,flagr flagrau flagrat,flagro
23380,f0614,flagrum,n,1,n-s---nn2-,flagr,flagrum
23382,f0623,flamma,n,1,n-s---fn1-,flamm,flamma
23384,f0630,flammidus,a,1,aps---mn1-,flammid flammid flammid,flammidus
23386,f0635,flammiger,a,1,aps---mn1r,flammiger flammiger flammiger,flammiger
113074,i0333,imitatorius,a,0,aps---mn1-,imitatori imitatori imitatori,imitatorius
23320,f0414,ferueo,v,1,v1spia--2-,feru feru -,ferueo
23337,23337,ficte,r,1,rp--------,,ficte
23338,23338,fictus,a,1,aps---mn1-,fict fict fict,fictus
23343,23343,fideliter,r,1,rp--------,fidel,fideliter
23312,f0403,ferrum,n,1,n-s---nn2-,ferr,ferrum
23367,23367,firmiter,r,1,rp--------,firm,firmiter
102715,a2260,antispastus,n,0,n-s---mn2-,antispast,antispastus
23392,f9207,fletus,n,1,n-s---mn4-,flet,fletus
23393,f0664,flexanimus,a,1,aps---mn1-,flexanim flexanim flexanim,flexanimus
23394,f0667,flexibilitas,n,1,n-s---fn3-,flexibilitat,flexibilitas
23395,f9208,flexus,n,1,n-s---mn4-,flex,flexus
23396,f0679,flo,v,1,v1spia--1-,fl fleu flet,flo
23399,f9910,floresco,v,1,v1spia--3-,floresc - -,floresco
23400,f0703,flos,n,1,n-s---mn3-,flor,flos
23401,f0711,fluctio,n,1,n-s---fn3-,fluction,fluctio
23404,f9719,fluentum,n,1,n-s---nn2-,fluent,fluentum
23406,f0725,flumen,n,1,n-s---nn3-,flumin,flumen
23407,f0730,fluo,v,1,v1spia--3-,flu flux flux,fluo
23408,f1195,fluuius,n,1,n-s---mn2-,fluui,fluuius
23409,f0753,focaria,n,1,n-s---fn1-,focari,focaria
23411,f0754,foculus,n,1,n-s---mn2-,focul,foculus
23412,f0755,focus,n,1,n-s---mn2-,foc,focus
23413,f0757,fodina,n,1,n-s---fn1-,fodin,fodina
23414,f0758,fodio,v,1,v1spia--3i,fod fod foss,fodio
23415,f0759,foedero,v,1,v1spia--1-,foeder foederau foederat,foedero
23416,f0761,foeditas,n,1,n-s---fn3-,foeditat,foeditas
23417,f0762,foedo,v,1,v1spia--1-,foed foedau foedat,foedo
23419,f0768,foetor,n,1,n-s---mn3-,foetor,foetor
23420,f0626,folium,n,1,n-s---nn2-,foli,folium
23423,f0794,fomentum,n,1,n-s---nn2-,foment,fomentum
23426,f0807,foramen,n,1,n-s---nn3-,foramin,foramen
23427,f0812,foras,r,1,rp--------,,foras
23430,f0826,foricula,n,1,n-s---fn1-,foricul,foricula
23432,f0831,foris,r,1,rp--------,,foris
23434,f0840,formica,n,1,n-s---fn1-,formic,formica
23436,f0851,formido,v,1,v1spia--1-,formid formidau formidat,formido
102716,a2261,antispecto,v,0,v1spia--1-,antispect antispectau antispecta,antispecto
23438,f0857,formo,v,1,v1spia--1-,form formau format,formo
23440,f0863,formula,n,1,n-s---fn1-,formul,formula
23441,f0870,fornax,n,1,n-s---fn3-,fornac,fornax
23442,f0873,fornicatio,n,1,n-s---fn3-,fornication,fornicatio
23443,f0874,fornicator,n,1,n-s---mn3-,fornicator,fornicator
23444,f0875,fornicatrix,n,1,n-s---fn3-,fornicatric,fornicatrix
120099,120099,oxysaccharum,n,0,n-s---nn2-,oxysacchar,oxysaccharum
23447,f0880,forpex,n,1,n-s---fn3-,forpic,forpex
23449,23449,forsan,r,1,rp--------,,forsan
23448,f0881,fors,n,1,n-s---fn3-,fort,fors
23428,f0814,forceps,n,1,n-s---fn3-,forcip,forceps
23450,23450,forsit,r,1,rp--------,,forsit
23458,f0891,fortitudo,n,1,n-s---fn3-,fortitudin,fortitudo
23451,23451,forsitan,r,1,rp--------,,forsitan
23452,23452,fortasse,r,1,rp--------,,fortasse
23460,f0895,fortuna,n,1,n-s---fn1-,fortun,fortuna
23453,23453,fortassis,r,1,rp--------,,fortassis
23454,23454,forte,r,1,rp--------,fort,forte
23457,23457,fortiter,r,1,rp--------,fort,fortiter
23459,23459,fortuito,r,1,rp--------,,fortuito
23461,23461,fortunatus,a,1,aps---mn1-,fortunat fortunat fortunat,fortunatus
23446,f0878,fornix,n,1,n-s---mn3-,fornic,fornix
23462,f0900,forum,n,1,n-s---nn2-,for,forum
23463,f0732,fossa,n,1,n-s---fn1-,foss,fossa
113075,i9856,imitatus,n,0,n-s---mn4-,imitat,imitatus
23391,f0662,fleo,v,1,v1spia--2-,fl fleu flet,fleo
23388,f9206,flatus,n,1,n-s---mn4-,flat,flatus
23435,f0852,formido,n,1,n-s---fn3-,formidin,formido
120106,120106,ozaenosus,a,0,aps---mn1-,ozaenos ozaenos ozaenos,ozaenosus
23469,f0925,fragilitas,n,1,n-s---fn3-,fragilitat,fragilitas
23470,f0927,fragmen,n,1,n-s---nn3-,fragmin,fragmen
23471,f0928,fragmentum,n,1,n-s---nn2-,fragment,fragmentum
23472,f0929,fragor,n,1,n-s---mn3-,fragor,fragor
23476,f0934,frater,n,1,n-s---mn3-,fratr,frater
102717,102717,antispodos,n,0,n-s---fn2g,antispod,antispodos
23477,f0936,fraternitas,n,1,n-s---fn3-,fraternitat,fraternitas
23478,f0937,fraternus,a,1,aps---mn1-,fratern fratern fratern,fraternus
23479,f0952,fraudo,v,1,v1spia--1-,fraud fraudau fraudat,fraudo
23480,f0953,fraudulentia,n,1,n-s---fn1-,fraudulenti,fraudulentia
23482,f0956,fraus,n,1,n-s---fn3-,fraud,fraus
23485,f0963,fremor,n,1,n-s---mn3-,fremor,fremor
102718,102718,antispodus,n,0,n-s---mn2-,antispod,antispodus
23489,23489,frequenter,r,1,rp--------,frequent,frequenter
23486,f0967,freno,v,1,v1spia--1-,fren frenau frenat,freno
23490,f0975,frequentia,n,1,n-s---fn1-,frequenti,frequentia
23491,f0976,frequento,v,1,v1spia--1-,frequent frequentau frequentat,frequento
23493,f0985,fricatio,n,1,n-s---fn3-,frication,fricatio
23494,f0988,frico,v,1,v1spia--1-,fric fricau fricat,frico
23496,23496,frigdor,n,1,n-s---mn3-,frigdor,frigdor
23495,f9988,frictio,n,1,n-s---fn3-,friction,frictio
23497,f0994,frigesco,v,1,v1spia--3-,frigesc frix -,frigesco
23499,f1302,frigo,v,1,v1spia--3-,frig - -,frigo
23500,f1003,frigor,n,1,n-s---mn3-,frigor,frigor
23501,f1008,frigus,n,1,n-s---nn3-,frigor,frigus
23512,23512,frugaliter,r,1,rp--------,frugal,frugaliter
23502,f1010,friguttio,v,1,v1spia--4-,frigutt friguttiu friguttit,friguttio
23503,f1012,frio,v,1,v1spia--1-,fri friau friat,frio
23504,f0434,frixorium,n,1,n-s---nn2-,frixori,frixorium
23505,f1019,frixura,n,1,n-s---fn1-,frixur,frixura
23506,f1031,frons,n,1,n-s---fn3i,frond,frons
23508,f1036,fructuosus,a,1,aps---mn1-,fructuos fructuos fructuos,fructuosus
23509,f1058,fructus,n,1,n-s---mn4-,fruct,fructus
23510,f1037,frugalis,a,1,aps---cn3i,frugal frugal frugal,frugalis
23511,f1038,frugalitas,n,1,n-s---fn3-,frugalitat,frugalitas
23515,f1049,fruitio,n,1,n-s---fn3-,fruition,fruitio
23518,f1064,frustra,r,1,rp--------,,frustra
23519,f1068,frustratio,n,1,n-s---fn3-,frustration,frustratio
23521,f1074,frustum,n,1,n-s---nn2-,frust,frustum
23513,23513,frugi,a,1,aps---an--,-,frugi
23522,f1077,frutex,n,1,n-s---mn3-,frutic,frutex
23523,f1086,fuco,v,1,v1spia--1-,fuc fucau fucat,fuco
23524,f1088,fucus,n,1,n-s---mn2-,fuc,fucus
23526,f1103,fugo,v,1,v1spia--1-,fug fugau fugat,fugo
23527,f1104,fulcimen,n,1,n-s---nn3-,fulcimin,fulcimen
23528,f1106,fulcio,v,1,v1spia--4-,fulc fuls fult,fulcio
23529,f1109,fulgeo,v,1,v1spia--2-,fulg fuls -,fulgeo
23530,f1109,fulgesco,v,1,v1spia--3-,fulgesc - -,fulgesco
23531,f1113,fulgor,n,1,n-s---mn3-,fulgor,fulgor
23532,f1114,fulgur,n,1,n-s---nn3-,fulgur,fulgur
23534,f1130,fulmen,n,1,n-s---nn3-,fulmin,fulmen
23535,f8105,fulmentum,n,1,n-s---nn2-,fulment,fulmentum
23464,f0905,fossio,n,1,n-s---fn3-,fossion,fossio
23483,f9215,fremitus,n,1,n-s---mn4-,fremit,fremitus
23465,f0912,fouea,n,1,n-s---fn1-,foue,fouea
23475,f0933,frango,v,1,v1spia--3-,frang freg fract,frango
120107,120107,ozina,n,0,n-s---fn1-,ozin,ozina
23539,f1157,fumus,n,1,n-s---mn2-,fum,fumus
23541,f1162,funda,n,1,n-s---fn1-,fund,funda
23542,f1165,fundamentum,n,1,n-s---nn2-,fundament,fundamentum
23543,f1167,fundatio,n,1,n-s---fn3-,fundation,fundatio
23544,f1172,fundibulum,n,1,n-s---nn2-,fundibul,fundibulum
23545,f1175,funditus,r,1,rp--------,fund,funditus
23547,f1179,fundus,n,1,n-s---mn2-,fund,fundus
23550,f8187,fungus,n,1,n-s---mn2-,fung,fungus
23551,f8188,funiculus,n,1,n-s---mn2-,funicul,funiculus
23552,f1189,funis,n,1,n-s---fn3i,fun,funis
23553,f1191,funus,n,1,n-s---nn3-,funer,funus
23554,f1192,fur,n,1,n-s---cn3-,fur,fur
23556,f1201,furcifer,n,1,n-s---mn2r,furcifer,furcifer
23557,f1207,furfur,n,1,n-s---mn3-,furfur,furfur
23562,f1231,furor,n,1,n-s---mn3-,furor,furor
23560,f1227,furnus,n,1,n-s---mn2-,furn,furnus
23561,f1228,furo,v,1,v1spia--3-,fur - -,furo
23563,f1233,furtim,r,1,rp--------,,furtim
23564,f1235,furtum,n,1,n-s---nn2-,furt,furtum
23566,f1242,fuscina,n,1,n-s---fn1-,fuscin,fuscina
23567,f1243,fuscinula,n,1,n-s---fn1-,fuscinul,fuscinula
23571,g0002,gabalus,n,1,n-s---mn2-,gabal,gabalus
23572,g0027,galea,n,1,n-s---fn1-,gale,galea
23573,g0041,galericulum,n,1,n-s---nn2-,galericul,galericulum
23576,g0053,gallicinium,n,1,n-s---nn2-,gallicini,gallicinium
23578,g0057,gallina,n,1,n-s---fn1-,gallin,gallina
23579,g0229,gallus,n,1,n-s---mn2-,gall,gallus
102720,a2269,antistrephon,n,0,n-s---mn3g,antistrephont,antistrephon
23580,g0071,ganeo,n,1,n-s---mn3-,ganeon,ganeo
23581,g0077,gannio,v,1,v1spia--4-,gann ganniu gannit,gannio
23582,g2280,gannitus,n,1,n-s---mn4-,gannit,gannitus
23537,f1154,fumigo,v,1,v1spia--1-,fumig fumigau fumigat,fumigo
102719,102719,antistasis,n,0,n-s---fn3i,antistas,antistasis
23584,g0090,garrio,v,1,v1spia--4-,garr garriu garrit,garrio
23570,23570,fusus,a,1,aps---mn1-,fus fus fus,fusus
23585,g0092,garrulitas,n,1,n-s---fn3-,garrulitat,garrulitas
23587,g2293,gaudimonium,n,1,n-s---nn2-,gaudimoni,gaudimonium
23588,g0105,gaudium,n,1,n-s---nn2-,gaudi,gaudium
23591,g0138,geminatio,n,1,n-s---fn3-,gemination,geminatio
23592,g0140,gemino,v,1,v1spia--1-,gemin geminau geminat,gemino
23594,g0147,gemma,n,1,n-s---fn1-,gemm,gemma
23595,g0156,gemo,v,1,v1spia--3-,gem gemu gemit,gemo
23597,g0161,genealogia,n,1,n-s---fn1-,genealogi,genealogia
23538,f1155,fumo,v,1,v1spia--1-,fum fumau fumat,fumo
23577,23577,Gallicus,a,1,aps---mn1-,Gallic Gallic Gallic,Gallicus
23598,g0162,genealogus,n,1,n-s---mn2-,genealog,genealogus
23599,g0163,gener,n,1,n-s---mn2r,gener,gener
23601,g0170,generatio,n,1,n-s---fn3-,generation,generatio
23603,g0171,generator,n,1,n-s---mn3-,generator,generator
23604,g0174,genero,v,1,v1spia--1-,gener generau generat,genero
23589,23589,Gehenna,n,1,n-s---fn1-,Gehenn,Gehenna
23606,g0182,genetrix,n,1,n-s---fn3-,genetric,genetrix
23596,23596,Genaua,n,1,n-s---fn1-,Genau,Genaua
23602,23602,generatiuus,a,1,aps---mn1-,generatiu generatiu generatiu,generatiuus
23605,23605,generose,r,1,rp--------,generos,generose
23575,23575,Gallia,n,1,n-s---fn1-,Galli,Gallia
23558,f1215,furia,n,1,n-s---fn1-,furi,furia
120109,120109,ozymum,n,0,n-s---nn2-,ozym,ozymum
120111,120111,pabularii,n,0,n-p---mn2-,pabulari,pabularii
23611,g0203,gens,n,1,n-s---fn3i,gent,gens
23613,g0208,gentilitas,n,1,n-s---fn3-,gentilitat,gentilitas
23651,g0380,glisco,v,1,v1spia--3-,glisc - -,glisco
23625,23625,Germania,n,1,n-s---fn1-,Germani,Germania
102722,102722,antistrophe,r,0,rp--------,,antistrophe
23617,g0214,genuinus,a,1,aps---mn1-,genuin genuin genuin,genuinus
23616,g0212,genuinus,n,1,n-s---mn2-,genuin,genuinus
23620,g0216,geographicus,a,1,aps---mn1-,geographic geographic geographic,geographicus
23621,g0221,geometria,n,1,n-s---fn1-,geometri,geometria
23622,g0224,geometricus,a,1,aps---mn1-,geometric geometric geometric,geometricus
23623,g0048,georgicus,a,1,aps---mn1-,georgic georgic georgic,georgicus
23618,g0213,genus,n,1,n-s---nn3-,gener,genus
23646,g0346,glans,n,1,n-s---fn3i,gland,glans
23627,g0233,germen,n,1,n-s---nn3-,germin,germen
23628,g0235,germinatio,n,1,n-s---fn3-,germination,germinatio
23629,g0238,gero,v,1,v1spia--3-,ger gess gest,gero
23630,g0252,gerulus,n,1,n-s---mn2-,gerul,gerulus
23632,g0271,gestio,v,1,v1spia--4-,gest gesti -,gestio
23633,g0274,gesto,v,1,v1spia--1-,gest gestau gestat,gesto
23634,g0279,gestus,n,1,n-s---mn4-,gest,gestus
23635,g0280,gibber,n,1,n-s---mn3-,gibber,gibber
23639,g0288,gigno,v,1,v1spia--3-,gen genu genit,gigno
23614,g0210,genu,n,1,n-s---nn4-,gen,genu
23640,g0304,gingiua,n,1,n-s---fn1-,gingiu,gingiua
23642,g0320,glacies,n,1,n-s---fn5-,glaci,glacies
23643,g0322,glacio,v,1,v1spia--1-,glaci glaciau glaciat,glacio
23644,g0324,gladiator,n,1,n-s---mn3-,gladiator,gladiator
23647,g0348,glarea,n,1,n-s---fn1-,glare,glarea
23648,g0358,glaucoma,n,1,n-s---nn3-,glaucomat,glaucoma
23649,g0364,gleba,n,1,n-s---fn1-,gleb,gleba
23650,g0379,glis,n,1,n-s---mn3-,glir,glis
23652,g0387,globosus,a,1,aps---mn1-,globos globos globos,globosus
23673,23673,Graecia,n,1,n-s---fn1-,Graeci,Graecia
23653,g0389,globus,n,1,n-s---mn2-,glob,globus
23654,g0397,glomero,v,1,v1spia--1-,glomer glomerau glomerat,glomero
23655,g0400,gloria,n,1,n-s---fn1-,glori,gloria
23657,g0406,glorifico,v,1,v1spia--1-,glorific glorificau glorificat,glorifico
23658,g0407,glorificus,a,1,aps---mn1-,glorific glorific glorific,glorificus
23660,g0426,gluten,n,1,n-s---nn3-,glutin,gluten
23661,g0435,glutino,v,1,v1spia--1-,glutin glutinau glutinat,glutino
23662,g0426,glutinum,n,1,n-s---nn2-,glutin,glutinum
23663,g0439,gluttio,v,1,v1spia--4-,glutt glutti gluttit,gluttio
23664,g0440,glutto,n,1,n-s---mn3-,glutton,glutto
23665,g0451,gnaritas,n,1,n-s---fn3-,gnaritat,gnaritas
23666,g0453,gnarus,a,1,aps---mn1-,gnar gnar gnar,gnarus
23668,g0483,gracilitas,n,1,n-s---fn3-,gracilitat,gracilitas
23669,g0491,gradatim,r,1,rp--------,,gradatim
23670,g0492,gradatio,n,1,n-s---fn3-,gradation,gradatio
23672,g0499,gradus,n,1,n-s---mn4-,grad,gradus
23609,g0199,genitor,n,1,n-s---mn3-,genitor,genitor
23638,23638,Gigans,n,1,n-s---mn3-,Gigant,Gigans
23674,23674,Graeculus,a,1,aps---mn1-,Graecul Graecul Graecul,Graeculus
23675,23675,Graecus,a,1,aps---mn1-,Graec Graec Graec,Graecus
23615,23615,genuflecto,v,1,v1spia--3-,genuflect genuflex genuflex,genuflecto
23608,g0193,genimen,n,1,n-s---nn3-,genimin,genimen
120113,120113,pabularius,a,0,aps---mn1-,pabulari pabulari pabulari,pabularius
102725,a2272,antithesis,n,0,n-s---fn3i,antithes,antithesis
23680,g0516,grammaticus,n,1,n-s---mn2-,grammatic,grammaticus
23682,g0529,grandesco,v,1,v1spia--3-,grandesc - -,grandesco
23684,g0538,grandis,a,1,aps---cn3i,grand grand grand,grandis
23685,g0541,granditas,n,1,n-s---fn3-,granditat,granditas
23686,g0543,grando,n,1,n-s---fn3-,grandin,grando
23687,g2278,granum,n,1,n-s---nn2-,gran,granum
23689,g0555,graphium,n,1,n-s---nn2-,graphi,graphium
23690,g0558,grassator,n,1,n-s---mn3-,grassator,grassator
23693,g0562,grates,n,1,n-p---fn3-,grat,grates
23694,g0563,gratia,n,1,n-s---fn1-,grati,gratia
102723,102723,antistrophos,n,0,n-s---fn2g,antistroph,antistrophos
23695,g0570,gratiosus,a,1,aps---mn1-,gratios gratios gratios,gratiosus
23697,g0575,gratulatio,n,1,n-s---fn3-,gratulation,gratulatio
23692,23692,grate,r,1,rp--------,grat,grate
23699,g0579,gratus,a,1,aps---mn1-,grat grat grat,gratus
23702,g0586,grauedo,n,1,n-s---fn3-,grauedin,grauedo
23696,23696,gratuito,r,1,rp--------,,gratuito
